Index,RefSeq_oriC,Z_occurance,G_occurance,D_occurance,Correct
1360,NZ_CP009247_3,0.1020408163265306,0.43367783857282,0.0,False
1361,NZ_CP009247_4,0.1428571428571428,0.2004463205925228,0.0,False
1362,NZ_CP009247_5,0.1428571428571428,0.0011472612814025,0.125,False
1363,NZ_CP009247_6,0.0612244897959183,0.2188433579782053,0.125,False
1364,NZ_CP007630_0,0.1,0.0,1.0,False
1365,NZ_CP007630_1,0.9,0.0,0.0,True
1366,NZ_CP017682_0,1.0,0.5,1.0,True
1367,NZ_CP009828_0,1.0,0.5,1.0,True
1368,NC_017217_0,0.5625,0.9980697316529978,1.0,True
1369,NC_017217_1,0.4375,0.0019302683470021,0.0,False
1370,NZ_CP024289_0,1.0,0.5,1.0,True
1371,NZ_CP010820_0,1.0,0.5,1.0,True
1372,NZ_CP013393_0,1.0,0.5,1.0,True
1373,NC_021081_0,0.1,0.999358554027552,1.0,False
1374,NC_021081_1,0.9,0.0006414459724478,0.0,False
1375,NZ_CP023149_0,0.6363636363636364,0.9995365926237624,0.75,True
1376,NZ_CP023149_1,0.0909090909090909,0.2534521779659655,0.25,False
1377,NZ_CP023149_2,0.0909090909090909,0.3065674784940502,0.0,False
1378,NZ_CP023149_3,0.0909090909090909,0.0402312117895902,0.0,False
1379,NZ_CP023149_4,0.0909090909090909,0.0004634073762376,0.0,False
1380,NZ_CP017384_0,1.0,0.5,1.0,True
1381,NZ_CP020713_0,0.1351351351351351,0.9994000149504472,0.3392857142857143,True
1382,NZ_CP020713_1,0.1891891891891892,0.6884913031675276,0.2678571428571428,False
1383,NZ_CP020713_2,0.1891891891891892,0.7480955884377963,0.1964285714285714,False
1384,NZ_CP020713_3,0.2432432432432432,0.1364436820590699,0.1071428571428571,False
1385,NZ_CP020713_4,0.2432432432432432,0.0005999850495528,0.0892857142857142,False
1386,NZ_CP024278_0,0.6428571428571429,0.9986713878025578,0.85,True
1387,NZ_CP024278_1,0.3571428571428571,0.001328612197442,0.15,False
1388,NZ_CP021079_0,1.0,0.5,1.0,True
1389,NZ_CP014027_0,0.6428571428571429,0.9990853391627718,0.8181818181818182,True
1390,NZ_CP014027_1,0.1428571428571428,0.7935479824541918,0.0909090909090909,False
1391,NZ_CP014027_2,0.2142857142857142,0.0009146608372282,0.0909090909090909,False
1392,NZ_CP015727_0,1.0,0.5,1.0,True
1393,NZ_CP015187_0,1.0,0.5,1.0,True
1394,NZ_CP021654_0,0.9,0.9992943802734384,0.875,True
1395,NZ_CP021654_1,0.1,0.0007056197265616,0.125,False
1396,NZ_CP006960_0,0.45,0.9989985136055762,0.631578947368421,True
1397,NZ_CP006960_1,0.55,0.0010014863944237,0.3684210526315789,False
1398,NZ_AP013294_0,0.6428571428571429,0.9992675233353558,0.7666666666666667,True
1399,NZ_AP013294_1,0.3571428571428571,0.0007324766646441,0.2333333333333333,False
1400,NZ_CP008921_0,1.0,0.5,1.0,True
1401,NZ_AP012323_0,0.36,0.9990819720683324,0.5517241379310345,True
1402,NZ_AP012323_1,0.12,0.7995770229652255,0.1034482758620689,False
1403,NZ_AP012323_2,0.12,0.6155637366314233,0.1034482758620689,False
1404,NZ_AP012323_3,0.12,0.4164580523561779,0.1034482758620689,False
1405,NZ_AP012323_4,0.2,0.2306058984349006,0.1034482758620689,False
1406,NZ_AP012323_5,0.04,0.2177675660122535,0.0344827586206896,False
1407,NZ_AP012323_6,0.04,0.0009180279316676,0.0,False
1408,NZ_CP022876_0,0.8181818181818182,0.0,0.0,True
1409,NZ_CP022876_1,0.1818181818181818,0.0,0.0,False
1410,NZ_CP016781_0,0.3181818181818182,0.997744539411206,0.2,False
1411,NZ_CP016781_1,0.1363636363636363,0.6167704675456613,0.2,False
1412,NZ_CP016781_2,0.4090909090909091,0.0022554605887938,0.2666666666666666,False
1413,NZ_CP016781_3,0.0909090909090909,0.4376642593696858,0.2666666666666666,False
1414,NZ_CP016781_4,0.0454545454545454,0.2559188586320369,0.0666666666666666,False
1415,NZ_LN890520_0,0.4736842105263157,0.7836493259115056,0.4444444444444444,True
1416,NZ_LN890520_1,0.4736842105263157,0.4321642684953338,0.1851851851851851,False
1417,NZ_LN890520_2,0.0526315789473684,0.6214233025250733,0.3703703703703703,False
1418,NZ_CP019999_0,0.5294117647058824,0.692671374587487,0.2,True
1419,NZ_CP019999_1,0.0588235294117647,0.6939196005676863,0.2,False
1420,NZ_CP019999_2,0.0588235294117647,0.307328625412513,0.2,False
1421,NZ_CP019999_3,0.3529411764705882,0.2290766702989057,0.4,False
1422,NZ_CP017952_0,1.0,0.5,1.0,True
1423,NZ_CP013243_0,0.3,0.9996292364962848,0.5862068965517241,True
1424,NZ_CP013243_1,0.7,0.0003707635037151,0.4137931034482758,False
1425,NZ_CP012119_0,1.0,0.5,1.0,False
1426,NZ_CP014164_0,0.8571428571428571,0.9992204238404728,0.5263157894736842,True
1427,NZ_CP014164_1,0.0714285714285714,0.4486054658943341,0.3684210526315789,False
1428,NZ_CP014164_2,0.0714285714285714,0.0007795761595272,0.1052631578947368,False
1429,NZ_CP020774_0,1.0,0.5,1.0,True
1430,NZ_CP017071_0,1.0,0.5,1.0,True
1431,NZ_CP009748_0,1.0,0.5,1.0,True
1432,NZ_CP009341_0,0.8181818181818182,0.5047855741144054,0.6666666666666666,True
1433,NZ_CP009341_1,0.1818181818181818,0.4622414597644964,0.3333333333333333,False
1434,NZ_CP025005_0,1.0,0.666370395511386,1.0,True
1435,NZ_CP015410_0,0.3181818181818182,0.9989762247951384,0.3714285714285714,True
1436,NZ_CP015410_1,0.1818181818181818,0.6650021130037237,0.1142857142857142,False
1437,NZ_CP015410_2,0.2727272727272727,0.2999234480805816,0.2571428571428571,False
1438,NZ_CP015410_3,0.2272727272727272,0.0010237752048617,0.2571428571428571,False
1439,NZ_CP008855_0,0.6923076923076923,0.9995204885800042,0.75,True
1440,NZ_CP008855_1,0.3076923076923077,0.0004962307861045,0.25,False
1441,NZ_CP019705_0,0.8,0.99862017059709,0.5454545454545454,True
1442,NZ_CP019705_1,0.1333333333333333,0.4182344516487317,0.2272727272727272,False
1443,NZ_CP019705_2,0.0666666666666666,0.0013798294029101,0.2272727272727272,False
1444,NZ_CP024618_0,0.875,0.9983942356126836,0.6,True
1445,NZ_CP024618_1,0.125,0.0016057643873165,0.4,False
1446,NZ_CP012482_0,1.0,0.5,1.0,True
1447,NZ_CP020714_0,0.2083333333333333,0.9993615726161958,0.2923076923076923,True
1448,NZ_CP020714_1,0.2083333333333333,0.6642596209960137,0.1384615384615384,False
1449,NZ_CP020714_2,0.375,0.1579954970983998,0.2,False
1450,NZ_CP020714_3,0.125,0.0116989201576434,0.123076923076923,False
1451,NZ_CP020714_4,0.0833333333333333,0.000638427383804,0.2461538461538461,False
1452,NZ_CP014438_0,1.0,0.5,1.0,True
1453,NZ_CP015190_0,0.9,0.995100575794069,0.7272727272727273,True
1454,NZ_CP015190_1,0.1,0.004899424205931,0.2727272727272727,False
1455,NZ_CP009938_0,0.6923076923076923,0.9987230063463802,0.7142857142857143,True
1456,NZ_CP009938_1,0.3076923076923077,0.0012769936536196,0.2857142857142857,False
1457,NC_022080_0,1.0,0.5,1.0,True
1458,NC_021004_0,0.4736842105263157,0.9997839735440684,0.75,True
1459,NC_021004_1,0.4736842105263157,0.0007617775024959,0.1666666666666666,False
1460,NC_021004_2,0.0526315789473684,0.2225521874438276,0.0833333333333333,False
1461,NZ_CP021011_0,0.6,0.9996287846100308,0.631578947368421,True
1462,NZ_CP021011_1,0.4,0.0003712153899692,0.3684210526315789,False
1463,NZ_CP015407_0,0.75,0.998150065926572,1.0,True
1464,NZ_CP015407_1,0.25,0.0018499340734279,0.0,False
1465,NZ_CP007007_0,1.0,0.5,1.0,True
1466,NZ_CP014435_0,1.0,0.5,1.0,True
1467,NZ_CP014907_0,0.9,0.9989691786481574,0.9333333333333332,True
1468,NZ_CP014907_1,0.1,0.0029850437944141,0.0666666666666666,False
1469,NZ_CP009598_0,0.8181818181818182,0.9980652655862696,0.5714285714285714,True
1470,NZ_CP009598_1,0.1818181818181818,0.0019347344137304,0.4285714285714285,False
1471,NZ_CP017064_0,1.0,0.5,1.0,True
1472,NZ_CP008813_0,1.0,0.5,1.0,True
1473,NZ_CP018061_0,1.0,0.5,1.0,True
1474,NZ_CP014790_0,1.0,0.5,1.0,True
1475,NZ_CP009245_0,0.36,0.9987472218209024,0.1818181818181818,False
1476,NZ_CP009245_1,0.14,0.6186458120991061,0.1818181818181818,False
1477,NZ_CP009245_2,0.12,0.9169831597321864,0.1818181818181818,False
1478,NZ_CP009245_3,0.04,0.5224698531696476,0.2727272727272727,False
1479,NZ_CP009245_4,0.04,0.3607654811123404,0.0909090909090909,False
1480,NZ_CP009245_5,0.06,0.275715102804996,0.0909090909090909,False
1481,NZ_CP009245_6,0.06,0.0867741852488832,0.0,False
1482,NZ_CP009245_7,0.18,0.0012527781790978,0.0,False
1483,NZ_CP018624_0,1.0,0.5,1.0,True
1484,NZ_CP012024_0,1.0,0.5,1.0,True
1485,NZ_CP008695_0,1.0,0.5,0.0,False
1486,NZ_CP011685_0,1.0,0.5,1.0,True
1487,NZ_CP015309_0,1.0,0.5,1.0,True
1488,NZ_CP010997_0,1.0,0.5,1.0,True
1489,NZ_CP015447_0,0.7777777777777778,0.9990144988225684,0.6666666666666666,True
1490,NZ_CP015447_1,0.2222222222222222,0.0009855011774315,0.3333333333333333,False
1491,NZ_CP011914_0,0.9,0.9980512465856608,0.5277777777777778,True
1492,NZ_CP011914_1,0.1,0.0019487534143393,0.4722222222222222,False
1493,NZ_CP010796_0,0.3571428571428571,0.9990237738262628,0.9411764705882352,True
1494,NZ_CP010796_1,0.6428571428571429,0.0009762261737371,0.0588235294117647,False
1495,NZ_CP010296_0,1.0,0.5,1.0,True
1496,NZ_CP018137_0,0.75,0.9980096351751748,0.7272727272727273,True
1497,NZ_CP018137_1,0.25,0.0019903648248252,0.2727272727272727,False
1498,NZ_CP016491_0,1.0,0.5,1.0,True
1499,NZ_CP007032_0,1.0,0.5,1.0,True
1500,NC_022582_0,0.9,0.999293637845026,0.7,True
1501,NC_022582_1,0.1,0.0007063621549741,0.3,False
1502,NZ_CP016770_0,0.9090909090909092,0.9978546029237456,0.875,True
1503,NZ_CP016770_1,0.0909090909090909,0.0021453970762543,0.125,False
1504,NZ_CP016852_0,1.0,0.5,1.0,True
1505,NC_020517_0,0.45,0.99863290354919,0.6666666666666666,True
1506,NC_020517_1,0.2,0.3817457916664839,0.1111111111111111,False
1507,NC_020517_2,0.25,0.2996600891133528,0.0,False
1508,NC_020517_3,0.05,0.0805067098058298,0.1666666666666666,False
1509,NC_020517_4,0.05,0.0013670964508101,0.0555555555555555,False
1510,NZ_CP014700_0,1.0,0.5,1.0,True
1511,NZ_CP017291_0,0.9,0.9951204421132565,0.7272727272727273,True
1512,NZ_CP017291_1,0.1,0.0048795578867436,0.2727272727272727,False
1513,NZ_CP011145_0,1.0,0.5,1.0,True
1514,NZ_CP017098_0,0.5625,0.9980720425396922,1.0,True
1515,NZ_CP017098_1,0.4375,0.0019279574603079,0.0,False
1516,NC_022663_0,0.6923076923076923,0.999663769582474,0.6666666666666666,True
1517,NC_022663_1,0.0769230769230769,0.8038004399223061,0.1111111111111111,False
1518,NC_022663_2,0.2307692307692307,0.000336230417526,0.2222222222222222,False
1519,NZ_CP011663_0,1.0,0.5,1.0,True
1520,NZ_CP012974_0,1.0,0.5,1.0,True
1521,NZ_CP021001_0,0.8,0.9995599563202786,0.875,False
1522,NZ_CP021001_1,0.2,0.0004400436797213,0.125,False
1523,NZ_CP012728_0,1.0,0.5,1.0,True
1524,NZ_CP013980_0,1.0,0.5,1.0,True
1525,NZ_CP014402_0,1.0,0.5,1.0,True
1526,NZ_CP020889_0,0.5625,0.9996425245677448,0.9,True
1527,NZ_CP020889_1,0.4375,0.0003574754322551,0.1,False
1528,NZ_CP024228_0,0.4285714285714285,0.999640850165089,0.5652173913043478,True
1529,NZ_CP024228_1,0.4285714285714285,0.0003591498349111,0.2608695652173913,False
1530,NZ_CP024228_2,0.1428571428571428,0.2779891152170957,0.1739130434782608,False
1531,NZ_CP015610_0,1.0,0.5,1.0,True
1532,NZ_CP014144_0,0.1,0.9993591630283614,0.4166666666666667,True
1533,NZ_CP014144_1,0.3,0.6432635010668079,0.2916666666666667,False
1534,NZ_CP014144_2,0.3,0.3642610439765557,0.125,False
1535,NZ_CP014144_3,0.3,0.0006605839656289,0.1666666666666666,False
1536,NZ_CP017091_0,0.6363636363636364,0.9991644787881708,0.6153846153846154,True
1537,NZ_CP017091_1,0.3636363636363636,0.0008355212118289,0.3846153846153846,False
1538,NC_011999_0,1.0,0.5,1.0,True
1539,NZ_CP013838_0,0.8181818181818182,0.995953580258324,0.8181818181818182,True
1540,NZ_CP013838_1,0.1818181818181818,0.004046419741676,0.1818181818181818,False
1541,NZ_CP021499_0,1.0,0.5,1.0,True
1542,NZ_CP008924_0,0.4736842105263157,0.999535206145734,0.8636363636363636,True
1543,NZ_CP008924_1,0.4736842105263157,0.2298513568798581,0.1363636363636363,False
1544,NZ_CP008924_2,0.0526315789473684,0.0011841447338515,0.0,False
1545,NZ_CP016270_0,1.0,0.5,1.0,True
1546,NZ_CP010300_0,1.0,0.5,1.0,True
1547,NC_022777_0,1.0,0.5,1.0,True
1548,NZ_CP012071_0,1.0,0.5,1.0,True
1549,NZ_CP011535_0,0.9,0.996444288781617,0.9,True
1550,NZ_CP011535_1,0.1,0.003555711218383,0.1,False
1551,NZ_CP009968_0,1.0,0.5,1.0,True
1552,NZ_CP016540_0,1.0,0.5,1.0,True
1553,NZ_CP020815_0,1.0,0.0,1.0,True
1554,NZ_CP013246_0,0.75,0.9995645124824136,0.7419354838709677,True
1555,NZ_CP013246_1,0.25,0.0004354875175864,0.2580645161290322,False
1556,NZ_CP019769_0,0.9,0.9989381789871532,0.95,True
1557,NZ_CP019769_1,0.1,0.0010618210128467,0.05,False
1558,NC_018712_0,1.0,0.5,1.0,True
1559,NZ_CP020858_0,1.0,0.5,1.0,True
1560,NZ_CP019945_0,1.0,0.5,1.0,True
1561,NZ_CP020414_0,1.0,0.5,1.0,True
1562,NZ_CP010052_0,1.0,0.5,1.0,True
1563,NZ_CP009692_0,1.0,0.5,1.0,True
1564,NZ_CP021434_0,1.0,0.5,1.0,True
1565,NZ_CP010890_0,1.0,0.5,1.0,True
1566,NZ_CP017466_0,1.0,0.5,1.0,True
1567,NZ_CP007210_0,0.9,0.9987402245261884,0.7619047619047619,True
1568,NZ_CP007210_1,0.1,0.0012597754738117,0.238095238095238,False
1569,NZ_CP012943_0,1.0,0.5,1.0,True
1570,NC_022584_0,0.9,0.999280391743742,0.8571428571428571,True
1571,NC_022584_1,0.1,0.0007196082562579,0.1428571428571428,False
1572,NZ_CP007687_0,1.0,0.5,1.0,True
1573,NZ_CP020772_0,1.0,0.5,1.0,True
1574,NZ_CP016534_0,1.0,0.5,1.0,True
1575,NZ_CP013849_0,1.0,0.5,1.0,True
1576,NZ_CP020828_0,1.0,0.5,1.0,True
1577,NZ_CP014160_0,1.0,0.5,1.0,True
1578,NZ_CP015183_0,1.0,0.5,1.0,True
1579,NZ_CP014397_0,1.0,0.5,1.0,True
1580,NZ_CP010309_0,1.0,0.5,1.0,True
1581,NZ_CP024725_0,0.6071428571428571,0.3808357480865982,0.375,True
1582,NZ_CP024725_1,0.1428571428571428,1.0,0.2083333333333333,False
1583,NZ_CP024725_2,0.1071428571428571,0.8438002837688948,0.2083333333333333,False
1584,NZ_CP024725_3,0.0714285714285714,0.7734785922073393,0.125,False
1585,NZ_CP024725_4,0.0714285714285714,0.0,0.0833333333333333,False
1586,NZ_CP014167_0,1.0,0.5,1.0,True
1587,NC_018585_0,1.0,0.5,1.0,True
1588,NZ_CP015017_0,0.75,0.9992519412976164,0.8461538461538461,True
1589,NZ_CP015017_1,0.25,0.0007480587023838,0.1538461538461538,False
1590,NZ_CP020433_0,0.75,0.999157769411151,1.0,True
1591,NZ_CP020433_1,0.25,0.0008422305888489,0.0,False
1592,NZ_LT599498_0,0.4347826086956521,0.994196961190259,0.6,True
1593,NZ_LT599498_1,0.1304347826086956,0.4578601032431126,0.4,False
1594,NZ_LT599498_2,0.1304347826086956,0.7760861385984201,0.0,False
1595,NZ_LT599498_3,0.217391304347826,0.5378588945812961,0.0,False
1596,NZ_LT599498_4,0.0434782608695652,0.2661156533401954,0.0,False
1597,NZ_LT599498_5,0.0434782608695652,0.0058030388097409,0.0,False
1598,NZ_CP007593_0,1.0,0.5,1.0,True
1599,NZ_CP019592_0,1.0,0.5,1.0,True
1600,NZ_CP016315_0,1.0,0.5,1.0,True
1601,NZ_CP008922_0,0.5625,0.9995807208954662,0.8181818181818182,True
1602,NZ_CP008922_1,0.375,0.4344779720731622,0.1363636363636363,False
1603,NZ_CP008922_2,0.0625,0.0010604097740879,0.0454545454545454,False
1604,NC_011660_0,0.6428571428571429,0.9978148162720524,0.5161290322580645,True
1605,NC_011660_1,0.3571428571428571,0.0021851837279476,0.4838709677419355,False
1606,NZ_CP013672_0,0.75,0.9989136418972884,0.8181818181818182,True
1607,NZ_CP013672_1,0.25,0.0010863581027116,0.1818181818181818,False
1608,NZ_CP015283_0,0.75,0.9987998092897878,0.6875,True
1609,NZ_CP015283_1,0.25,0.0012882108081344,0.3125,False
1610,NZ_CP015605_0,0.4666666666666667,1.0,0.6666666666666666,True
1611,NZ_CP015605_1,0.0666666666666666,0.5227290612792239,0.1666666666666666,False
1612,NZ_CP015605_2,0.0666666666666666,0.0,0.0833333333333333,False
1613,NZ_CP015605_3,0.4,0.2306493702723205,0.0833333333333333,False
1614,NZ_CP014176_0,1.0,0.5,1.0,False
1615,NZ_CP002007_0,1.0,0.5,1.0,True
1616,NZ_CP009575_0,1.0,0.5,1.0,True
1617,NZ_CP013149_0,1.0,0.5,1.0,True
1618,NZ_CP019979_0,1.0,0.5,1.0,True
1619,NZ_CP016316_0,1.0,0.5,1.0,True
1620,NZ_CP017016_0,1.0,0.5,1.0,True
1621,NZ_AP014547_0,1.0,0.5,1.0,True
1622,NZ_CP012588_0,0.9,0.9967958726178768,0.7058823529411765,True
1623,NZ_CP012588_1,0.1,0.0032740356159148,0.2941176470588235,False
1624,NZ_CP009258_0,0.3,0.9992920742119136,0.625,True
1625,NZ_CP009258_1,0.7,0.0007686051413509,0.375,False
1626,NZ_CP016329_0,0.8181818181818182,0.9995552226678552,0.75,True
1627,NZ_CP016329_1,0.1818181818181818,0.0013766917423525,0.25,False
1628,NZ_CP016071_0,0.75,0.9994360528904358,0.8666666666666667,True
1629,NZ_CP016071_1,0.25,0.0005639471095642,0.1333333333333333,False
1630,NZ_CP013261_0,0.9,0.9951185005082944,0.7142857142857143,True
1631,NZ_CP013261_1,0.1,0.0048814994917056,0.2857142857142857,False
1632,NZ_CP006837_0,1.0,0.5,1.0,True
1633,NZ_CP014915_0,0.5,0.997894802311526,0.9285714285714286,True
1634,NZ_CP014915_1,0.5,0.002105197688474,0.0714285714285714,False
1635,NZ_CP012072_0,0.32,0.9988600423586392,0.5,True
1636,NZ_CP012072_1,0.36,0.4871277252006907,0.5,False
1637,NZ_CP012072_2,0.24,0.5234700337600244,0.0,False
1638,NZ_CP012072_3,0.04,0.0011399576413608,0.0,False
1639,NZ_CP012072_4,0.04,0.2383294389842565,0.0,False
1640,NZ_CP017080_0,1.0,0.5,1.0,True
1641,NC_002953_0,1.0,0.5,1.0,True
1642,NZ_CP015018_0,1.0,0.5,1.0,True
1643,NC_015758_0,0.6923076923076923,0.9994955386449342,0.8333333333333334,True
1644,NC_015758_1,0.2307692307692307,0.7332229996044171,0.0,False
1645,NC_015758_2,0.0769230769230769,0.0005044613550657,0.1666666666666666,False
1646,NZ_CP012972_0,0.7,0.9988627041539264,0.6486486486486487,True
1647,NZ_CP012972_1,0.3,0.0011372958460735,0.3513513513513513,False
1648,NZ_CP007600_0,1.0,0.5,1.0,False
1649,NZ_CP014150_0,1.0,0.5,1.0,True
1650,NZ_CP018630_0,1.0,0.5,1.0,True
1651,NZ_CP016767_0,0.8181818181818182,0.9995803587917628,0.8695652173913043,True
1652,NZ_CP016767_1,0.1818181818181818,0.0004196412082373,0.1304347826086956,False
1653,NC_002745_0,1.0,0.5,1.0,True
1654,NZ_CP016757_0,0.9,0.9994246255595322,0.9333333333333332,True
1655,NZ_CP016757_1,0.1,0.0005753744404677,0.0666666666666666,False
1656,NZ_CP013908_0,0.8181818181818182,0.9972099332542044,0.7857142857142857,True
1657,NZ_CP013908_1,0.1818181818181818,0.0036070476161114,0.2142857142857142,False
1658,NZ_CP016771_0,0.7272727272727273,0.9984822284812468,0.5,False
1659,NZ_CP016771_1,0.0909090909090909,0.7948252297422809,0.5,False
1660,NZ_CP016771_2,0.0909090909090909,0.5885970807439346,0.0,False
1661,NZ_CP016771_3,0.0909090909090909,0.001517771518753,0.0,False
1662,NZ_CP024556_0,1.0,0.6663512603081045,1.0,True
1663,NZ_CP020451_0,0.4736842105263157,0.9992710579208924,0.5555555555555556,True
1664,NZ_CP020451_1,0.3684210526315789,0.1412817066323815,0.2777777777777778,False
1665,NZ_CP020451_2,0.1578947368421052,0.000733116407406,0.1666666666666666,False
1666,NZ_CP009796_0,1.0,0.5,1.0,True
1667,NZ_CP003923_0,1.0,0.5,1.0,True
1668,NZ_CP020873_0,0.5625,0.9985748993726656,1.0,True
1669,NZ_CP020873_1,0.4375,0.0014251006273343,0.0,False
1670,NZ_CP011526_0,0.875,0.9989086422651005,0.6764705882352942,True
1671,NZ_CP011526_1,0.125,0.0010913577348995,0.3235294117647059,False
1672,NZ_CP012593_0,1.0,0.5,1.0,True
1673,NZ_CP024515_0,1.0,0.5,1.0,True
1674,NC_012926_0,0.8181818181818182,0.9989361797712428,0.75,True
1675,NC_012926_1,0.1818181818181818,0.0012650835152789,0.25,False
1676,NZ_CP024243_0,1.0,0.5,1.0,True
1677,NZ_CP016092_0,1.0,0.5,1.0,True
1678,NZ_CP019624_0,1.0,0.5,1.0,True
1679,NZ_CP009576_0,1.0,0.5,1.0,True
1680,NZ_CP018335_0,1.0,0.5,1.0,True
1681,NZ_CP011361_0,1.0,0.5,1.0,True
1682,NZ_CP008913_0,0.9,0.9972941473886272,0.7647058823529411,True
1683,NZ_CP008913_1,0.1,0.0042483814159557,0.2352941176470588,False
1684,NZ_CP009676_0,1.0,0.5,1.0,True
1685,NC_020555_0,0.5625,0.9992383422075324,0.2125,True
1686,NC_020555_1,0.0625,0.7506769307434606,0.1625,False
1687,NC_020555_2,0.0625,0.663059124719397,0.125,False
1688,NC_020555_3,0.0625,0.5130562316006504,0.125,False
1689,NC_020555_4,0.0625,0.4377796435441531,0.175,False
1690,NC_020555_5,0.1875,0.0099428815698888,0.2,False
1691,NZ_CP020722_0,1.0,0.5,1.0,True
1692,NZ_CP012721_0,1.0,0.5,1.0,True
1693,NZ_CP017703_0,0.5,0.9992665613472284,0.64,True
1694,NZ_CP017703_1,0.5,0.0007334386527715,0.36,False
1695,NZ_CP018156_0,0.75,0.9981952380591032,0.2857142857142857,True
1696,NZ_CP018156_1,0.25,0.0018047619408969,0.7142857142857143,False
1697,NZ_CP021505_0,1.0,0.5,1.0,True
1698,NZ_AP014944_0,1.0,0.5,1.0,True
1699,NZ_CP013984_0,1.0,0.5,1.0,True
1700,NZ_CP012502_0,1.0,0.5,1.0,True
1701,NZ_CP013182_0,0.9,0.9966547040345366,0.7241379310344828,True
1702,NZ_CP013182_1,0.1,0.0033452959654634,0.2758620689655172,False
1703,NZ_CP018200_0,1.0,0.5,1.0,True
1704,NC_008825_0,0.5294117647058824,0.999055315404192,1.0,True
1705,NC_008825_1,0.4117647058823529,0.4503343169042748,0.0,False
1706,NC_008825_2,0.0588235294117647,0.000944684595808,0.0,False
1707,NC_010545_0,0.4166666666666667,0.9989026744231224,0.7142857142857143,True
1708,NC_010545_1,0.1666666666666666,0.6143345971213682,0.1428571428571428,False
1709,NC_010545_2,0.0416666666666666,0.7278101911033239,0.0714285714285714,False
1710,NC_010545_3,0.0416666666666666,0.4543657543450018,0.0714285714285714,False
1711,NC_010545_4,0.0416666666666666,0.0010973255768776,0.0,False
1712,NC_010545_5,0.2916666666666667,0.1140469992693972,0.0,False
1713,NZ_CP009622_0,1.0,0.5,1.0,True
1714,NC_021485_0,1.0,0.5,1.0,True
1715,NZ_CP008747_0,0.6923076923076923,0.9993057420084388,0.7241379310344828,True
1716,NZ_CP008747_1,0.3076923076923077,0.0006942579915611,0.2758620689655172,False
1717,NZ_CP019117_0,1.0,0.5,1.0,True
1718,NZ_CP014835_0,0.6428571428571429,0.9988462195418384,0.7142857142857143,True
1719,NZ_CP014835_1,0.3571428571428571,0.0011537804581617,0.2857142857142857,False
1720,NC_020995_0,1.0,0.5,1.0,True
1721,NZ_CP012098_0,1.0,0.5,1.0,True
1722,NZ_CP014140_0,1.0,0.5,1.0,True
1723,NZ_CP013018_0,1.0,0.5,1.0,True
1724,NZ_CP016779_0,0.625,0.9982273586869388,0.75,True
1725,NZ_CP016779_1,0.0625,0.6797542439313885,0.125,False
1726,NZ_CP016779_2,0.0625,0.5992778784107567,0.125,False
1727,NZ_CP016779_3,0.125,0.1654867511393178,0.0,False
1728,NZ_CP016779_4,0.125,0.001772641313061,0.0,False
1729,NZ_CP010314_0,1.0,0.5,1.0,True
1730,NC_020533_0,1.0,0.5,1.0,True
1731,NZ_CP014634_0,0.6428571428571429,0.9992036522701124,0.6842105263157895,True
1732,NZ_CP014634_1,0.0714285714285714,0.6242894817857879,0.0526315789473684,False
1733,NZ_CP014634_2,0.0714285714285714,0.4150064617214961,0.1578947368421052,False
1734,NZ_CP014634_3,0.0714285714285714,0.6213452061034693,0.0,False
1735,NZ_CP014634_4,0.1428571428571428,0.0007963477298875,0.1052631578947368,False
1736,NZ_CP024138_0,1.0,0.5,1.0,True
1737,NZ_CP015593_0,1.0,0.5,1.0,True
1738,NZ_CP017115_0,1.0,0.5,1.0,True
1739,NZ_CP018145_0,1.0,0.5,1.0,True
1740,NZ_CP015207_0,0.5625,0.9994990043818528,0.4090909090909091,True
1741,NZ_CP015207_1,0.0625,0.8129593935085131,0.2045454545454545,False
1742,NZ_CP015207_2,0.0625,0.4025742323260075,0.2272727272727272,False
1743,NZ_CP015207_3,0.3125,0.0005009956181472,0.1590909090909091,False
1744,NZ_CP020437_0,0.75,0.9996985660903386,0.631578947368421,True
1745,NZ_CP020437_1,0.25,0.0003014339096614,0.3684210526315789,False
1746,NZ_CP004858_0,1.0,0.5,1.0,True
1747,NZ_CP014949_0,0.6363636363636364,0.9992156713123198,0.6666666666666666,True
1748,NZ_CP014949_1,0.3636363636363636,0.0007843286876801,0.3333333333333333,False
1749,NZ_CP022205_0,0.5294117647058824,0.0,0.3333333333333333,False
1750,NZ_CP022205_1,0.0588235294117647,0.0,0.6666666666666666,False
1751,NZ_CP022205_2,0.4117647058823529,0.0,0.0,True
1752,NZ_CP018796_0,1.0,0.5,1.0,True
1753,NZ_AP014864_0,1.0,0.5,1.0,True
1754,NZ_CP015208_0,0.2222222222222222,0.998698862214498,0.4,False
1755,NZ_CP015208_1,0.0277777777777777,0.8890271481055587,0.0,False
1756,NZ_CP015208_2,0.0277777777777777,0.7595151937582233,0.0,False
1757,NZ_CP015208_3,0.0277777777777777,0.7172401140395454,0.0666666666666666,False
1758,NZ_CP015208_4,0.1944444444444444,0.5652902496802809,0.0666666666666666,False
1759,NZ_CP015208_5,0.1944444444444444,0.3679134048664856,0.2,False
1760,NZ_CP015208_6,0.25,0.3435686947016441,0.1333333333333333,False
1761,NZ_CP015208_7,0.0555555555555555,0.0013011377855018,0.1333333333333333,False
